transaction_id,order_id,customer_id,amount,currency,payment_method,bank,status,failure_reason,retry_count,created_at,is_recoverable,optimal_action,recovery_probability,expected_outcome
TXN_38e52c94a6d7,ORDER_0000137,CUST_00845,4390.38,INR,UPI,AXIS,SUCCESS,,0,2026-06-17 10:11:12.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_1c4390610a1c,ORDER_0000138,CUST_00431,845.1,INR,WALLET,SBI,SUCCESS,,0,2026-08-09 14:25:56.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_2eda93343c23,ORDER_0000139,CUST_01404,9308.42,INR,WALLET,SBI,SUCCESS,,0,2026-08-12 05:19:08.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_1f7ee2e4a3a4,ORDER_0000140,CUST_01160,452.63,INR,NETBANKING,ICICI,SUCCESS,,0,2026-06-04 16:37:00.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_cb96ad2dfc14,ORDER_0000141,CUST_01980,4036.69,INR,UPI,SBI,FAILED,BANK_DECLINED,0,2026-08-15 03:58:00.122833,False,DO_NOT_CONTACT,0.594,NON_RECOVERABLE
TXN_48ef449cb7fd,ORDER_0000142,CUST_00342,1646.41,INR,CARD,KOTAK,SUCCESS,,0,2026-08-09 05:02:20.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_6433051b476d,ORDER_0000143,CUST_01316,930.76,INR,WALLET,KOTAK,SUCCESS,,0,2026-06-15 07:23:07.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_c5823f7a9186,ORDER_0000144,CUST_00647,391.08,INR,WALLET,KOTAK,SUCCESS,,0,2026-08-24 02:33:53.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_90019051ad1f,ORDER_0000145,CUST_01710,68917.06,INR,UPI,SBI,SUCCESS,,0,2026-06-15 22:54:17.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_ca13eefbdc02,ORDER_0000146,CUST_00393,497.7,INR,WALLET,HDFC,FAILED,BANK_DECLINED,0,2026-06-23 18:39:34.122833,True,PAYMENT_LINK,0.594,RECOVERABLE
TXN_d8cbee76f6f4,ORDER_0000147,CUST_00073,2760.9,INR,NETBANKING,KOTAK,SUCCESS,,0,2026-08-12 01:58:05.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_9cddb9e1ce5a,ORDER_0000148,CUST_01343,870.53,INR,WALLET,AXIS,SUCCESS,,0,2026-07-09 03:48:11.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_d28f518d144f,ORDER_0000149,CUST_01528,955.36,INR,NETBANKING,SBI,SUCCESS,,0,2026-06-11 22:10:19.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_76e4a5f329f2,ORDER_0000150,CUST_01325,420.03,INR,CARD,ICICI,SUCCESS,,0,2026-07-22 15:24:56.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_4b4c2442642a,ORDER_0000151,CUST_00057,97275.43,INR,UPI,ICICI,SUCCESS,,0,2026-08-11 18:01:45.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_c629edea599c,ORDER_0000152,CUST_01918,1305.94,INR,WALLET,SBI,SUCCESS,,0,2026-07-01 23:40:57.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_5ec5650cf9cb,ORDER_0000153,CUST_01506,9591.0,INR,NETBANKING,AXIS,SUCCESS,,0,2026-08-16 22:13:32.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_4aa993bc4b25,ORDER_0000154,CUST_00576,8157.93,INR,CARD,SBI,SUCCESS,,0,2026-08-25 13:43:04.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_eb88ac420aaa,ORDER_0000155,CUST_00406,4438.91,INR,CARD,ICICI,SUCCESS,,0,2026-07-08 06:17:22.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_e73ef9d8b546,ORDER_0000156,CUST_01949,20984.64,INR,CARD,ICICI,FAILED,LIMIT_EXCEEDED,0,2026-08-06 12:45:48.122833,False,DO_NOT_CONTACT,0.219,NON_RECOVERABLE
TXN_e320ed825fc2,ORDER_0000157,CUST_01451,62816.54,INR,UPI,ICICI,SUCCESS,,0,2026-07-19 03:40:36.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_56af26944264,ORDER_0000158,CUST_00093,346.35,INR,UPI,HDFC,SUCCESS,,0,2026-07-09 21:03:21.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_09adafb9772c,ORDER_0000159,CUST_01838,49029.08,INR,NETBANKING,KOTAK,SUCCESS,,0,2026-06-14 18:11:12.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_9b41a0a40446,ORDER_0000160,CUST_01421,91799.25,INR,UPI,KOTAK,SUCCESS,,0,2026-06-20 13:11:21.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_e5832fb0712d,ORDER_0000161,CUST_01256,45441.69,INR,NETBANKING,SBI,SUCCESS,,0,2026-08-17 15:59:33.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_e09caedea036,ORDER_0000162,CUST_01586,56701.1,INR,WALLET,ICICI,SUCCESS,,0,2026-07-24 22:16:59.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_a59e19688c26,ORDER_0000163,CUST_00065,742.37,INR,CARD,ICICI,SUCCESS,,0,2026-08-05 12:58:22.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_512055df5001,ORDER_0000164,CUST_01835,907.84,INR,CARD,KOTAK,SUCCESS,,0,2026-06-03 02:46:13.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_04acac6626ba,ORDER_0000165,CUST_01338,599.25,INR,CARD,HDFC,SUCCESS,,0,2026-07-28 10:24:02.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_c8eba5114837,ORDER_0000166,CUST_00563,285.61,INR,CARD,AXIS,SUCCESS,,0,2026-06-10 19:31:15.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_6b71c377ef21,ORDER_0000167,CUST_01622,42720.37,INR,NETBANKING,KOTAK,SUCCESS,,0,2026-06-19 06:13:44.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_e755a16e231d,ORDER_0000168,CUST_01768,9507.06,INR,NETBANKING,KOTAK,SUCCESS,,0,2026-06-07 01:56:23.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_4410d1b38052,ORDER_0000169,CUST_00714,80452.16,INR,UPI,KOTAK,SUCCESS,,0,2026-07-24 10:54:48.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_d32301cb73e3,ORDER_0000170,CUST_00899,72559.13,INR,WALLET,ICICI,SUCCESS,,0,2026-08-30 00:38:35.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_8931dfd6aaf9,ORDER_0000171,CUST_00585,987.42,INR,WALLET,SBI,SUCCESS,,0,2026-08-08 09:21:30.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_677651ac42f1,ORDER_0000172,CUST_01410,189.11,INR,NETBANKING,AXIS,SUCCESS,,0,2026-06-16 08:28:24.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_cfb88aad5aac,ORDER_0000173,CUST_01703,96168.06,INR,UPI,ICICI,SUCCESS,,0,2026-07-26 04:46:57.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_e3abc4e6b6ba,ORDER_0000174,CUST_00209,21564.29,INR,CARD,SBI,FAILED,LIMIT_EXCEEDED,0,2026-07-13 13:43:51.122833,False,DO_NOT_CONTACT,0.209,NON_RECOVERABLE
TXN_47a9454a2407,ORDER_0000175,CUST_01769,166.92,INR,NETBANKING,SBI,SUCCESS,,0,2026-07-11 10:34:14.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_bd69fcc7b595,ORDER_0000176,CUST_00170,70887.31,INR,UPI,KOTAK,SUCCESS,,0,2026-06-16 12:08:50.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_157fbe320aa6,ORDER_0000177,CUST_01326,75940.74,INR,WALLET,HDFC,SUCCESS,,0,2026-08-09 06:01:59.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_32707ecdb5e3,ORDER_0000178,CUST_00091,60727.79,INR,WALLET,KOTAK,SUCCESS,,0,2026-08-21 06:17:14.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_59192c1bb3ed,ORDER_0000179,CUST_00577,2476.39,INR,UPI,AXIS,SUCCESS,,0,2026-08-18 02:02:04.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_28b61b00962b,ORDER_0000180,CUST_00514,490.26,INR,WALLET,SBI,SUCCESS,,0,2026-06-28 19:48:07.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_01dfddfaab87,ORDER_0000181,CUST_00784,212.16,INR,NETBANKING,KOTAK,FAILED,LIMIT_EXCEEDED,0,2026-07-04 13:49:24.122833,True,PAYMENT_LINK,0.215,RECOVERABLE
TXN_05cd3300c6cd,ORDER_0000182,CUST_01919,4265.38,INR,NETBANKING,SBI,SUCCESS,,0,2026-06-16 19:20:14.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_440cee2d8725,ORDER_0000183,CUST_01616,3031.89,INR,CARD,HDFC,SUCCESS,,0,2026-06-24 04:11:16.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_e8e8d3e7006b,ORDER_0000184,CUST_01987,440.77,INR,NETBANKING,ICICI,SUCCESS,,0,2026-07-23 17:08:31.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_72151acdb363,ORDER_0000185,CUST_01668,3758.95,INR,UPI,KOTAK,FAILED,INSUFFICIENT_FUNDS,0,2026-06-11 20:59:25.122833,True,PAYMENT_LINK,0.478,RECOVERABLE
TXN_74c3af05e0f8,ORDER_0000186,CUST_01013,87885.85,INR,UPI,KOTAK,SUCCESS,,0,2026-06-28 21:57:58.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_a64ba2b6a0b6,ORDER_0000187,CUST_00095,9069.13,INR,UPI,ICICI,SUCCESS,,0,2026-06-20 03:21:43.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_19192b7cb090,ORDER_0000188,CUST_00704,97120.03,INR,CARD,HDFC,SUCCESS,,0,2026-07-26 03:51:10.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_e7f099d2335d,ORDER_0000189,CUST_00932,635.16,INR,UPI,ICICI,SUCCESS,,0,2026-06-27 18:01:14.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_a73c8065674a,ORDER_0000190,CUST_01561,108.55,INR,NETBANKING,HDFC,SUCCESS,,0,2026-06-16 10:48:36.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_8c9b30a0aad4,ORDER_0000191,CUST_00370,14757.82,INR,NETBANKING,HDFC,SUCCESS,,0,2026-08-03 15:47:36.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_36e5df33a7cf,ORDER_0000192,CUST_01068,32420.05,INR,UPI,AXIS,SUCCESS,,0,2026-07-13 04:56:35.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_7c84f392d5be,ORDER_0000193,CUST_01333,2647.94,INR,CARD,ICICI,SUCCESS,,0,2026-07-21 08:38:37.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_1880fda53ddd,ORDER_0000194,CUST_01817,56853.52,INR,UPI,KOTAK,FAILED,INSUFFICIENT_FUNDS,0,2026-08-27 04:08:48.122833,True,PAYMENT_LINK,0.512,RECOVERABLE
TXN_6ceb25deebae,ORDER_0000195,CUST_00866,931.43,INR,UPI,KOTAK,SUCCESS,,0,2026-07-02 06:36:27.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_fee1f0ef666d,ORDER_0000196,CUST_00773,465.86,INR,UPI,ICICI,SUCCESS,,0,2026-06-10 01:04:22.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_dda9b1e9fb7e,ORDER_0000197,CUST_00852,756.96,INR,WALLET,HDFC,SUCCESS,,0,2026-06-10 19:27:44.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_ecbd62bbacc0,ORDER_0000198,CUST_01488,769.07,INR,NETBANKING,AXIS,SUCCESS,,0,2026-07-13 18:19:05.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_24722e3da674,ORDER_0000199,CUST_00257,9391.97,INR,NETBANKING,ICICI,SUCCESS,,0,2026-07-22 14:25:42.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_5f924979b734,ORDER_0000200,CUST_00677,716.61,INR,WALLET,SBI,FAILED,CUSTOMER_CANCELLED,0,2026-07-11 23:10:54.122833,False,DO_NOT_CONTACT,0.05,NON_RECOVERABLE
TXN_0a0e6e56ece2,ORDER_0000201,CUST_01346,112.51,INR,CARD,HDFC,FAILED,BANK_DECLINED,0,2026-08-10 22:28:41.122833,True,PAYMENT_LINK,0.579,RECOVERABLE
TXN_c94cdd505fe3,ORDER_0000202,CUST_00147,41055.46,INR,NETBANKING,SBI,SUCCESS,,0,2026-08-05 19:00:43.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_bd24652d4286,ORDER_0000203,CUST_01363,89229.87,INR,WALLET,AXIS,SUCCESS,,0,2026-08-08 00:22:56.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_2e1dc6869ba9,ORDER_0000204,CUST_00303,96818.26,INR,NETBANKING,KOTAK,SUCCESS,,0,2026-08-27 05:24:42.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_2745816b8353,ORDER_0000205,CUST_00647,9134.19,INR,CARD,HDFC,SUCCESS,,0,2026-08-23 02:19:45.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_cb187fe69381,ORDER_0000206,CUST_01617,4179.62,INR,NETBANKING,SBI,SUCCESS,,0,2026-07-09 09:43:10.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_97c46409daeb,ORDER_0000207,CUST_01642,40416.27,INR,WALLET,KOTAK,SUCCESS,,0,2026-06-26 20:21:35.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_76d004ebfcb3,ORDER_0000208,CUST_01435,8656.99,INR,NETBANKING,ICICI,SUCCESS,,0,2026-07-01 15:29:59.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_490519904af5,ORDER_0000209,CUST_01799,10201.09,INR,CARD,HDFC,SUCCESS,,0,2026-07-27 19:51:45.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_ba5576f85441,ORDER_0000210,CUST_01478,93619.81,INR,NETBANKING,KOTAK,SUCCESS,,0,2026-07-22 15:38:03.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_1e9bcb6c7274,ORDER_0000211,CUST_00941,51675.13,INR,CARD,KOTAK,SUCCESS,,0,2026-08-23 23:10:03.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_dbc4ac88a5ea,ORDER_0000212,CUST_00937,4201.7,INR,CARD,HDFC,SUCCESS,,0,2026-07-01 13:34:19.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_add86d9b811e,ORDER_0000213,CUST_00524,418.5,INR,UPI,SBI,SUCCESS,,0,2026-07-11 15:15:04.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_0d5c211c9ab8,ORDER_0000214,CUST_01156,419.08,INR,NETBANKING,AXIS,SUCCESS,,0,2026-07-23 23:14:56.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_4f5a5f1acfae,ORDER_0000215,CUST_00838,2383.4,INR,WALLET,AXIS,FAILED,LIMIT_EXCEEDED,0,2026-06-03 06:28:02.122833,False,DO_NOT_CONTACT,0.216,NON_RECOVERABLE
TXN_986b159f94f7,ORDER_0000216,CUST_01333,6909.7,INR,CARD,SBI,SUCCESS,,0,2026-07-08 22:34:08.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_a7781c40bb48,ORDER_0000217,CUST_00140,4855.07,INR,NETBANKING,SBI,SUCCESS,,0,2026-06-13 03:38:32.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_a9cc73a74855,ORDER_0000218,CUST_01258,990.43,INR,WALLET,SBI,SUCCESS,,0,2026-07-06 22:38:00.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_4d84ab4a21a6,ORDER_0000219,CUST_00344,89521.86,INR,WALLET,HDFC,SUCCESS,,0,2026-06-21 20:49:14.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_827b1cb984f6,ORDER_0000220,CUST_01918,3564.1,INR,UPI,SBI,FAILED,INSUFFICIENT_FUNDS,0,2026-08-13 19:49:59.122833,False,DO_NOT_CONTACT,0.484,NON_RECOVERABLE
TXN_468788397179,ORDER_0000221,CUST_01239,1284.46,INR,WALLET,ICICI,SUCCESS,,0,2026-08-06 04:29:34.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_c725fe78d68d,ORDER_0000222,CUST_01614,2069.13,INR,UPI,ICICI,SUCCESS,,0,2026-08-19 06:04:50.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_6498cf1638c1,ORDER_0000223,CUST_00125,2146.91,INR,WALLET,SBI,SUCCESS,,0,2026-07-21 07:46:47.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_522ccc0fd185,ORDER_0000224,CUST_01823,753.4,INR,WALLET,ICICI,SUCCESS,,0,2026-06-13 06:03:38.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_f3097536e9b6,ORDER_0000225,CUST_01766,8134.42,INR,NETBANKING,AXIS,SUCCESS,,0,2026-07-21 03:27:04.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_671e607fdd23,ORDER_0000226,CUST_01184,7159.94,INR,NETBANKING,KOTAK,SUCCESS,,0,2026-07-14 07:33:24.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_5d508b86e4e5,ORDER_0000227,CUST_00331,7636.88,INR,UPI,HDFC,SUCCESS,,0,2026-06-29 23:59:34.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_cacc37b03350,ORDER_0000228,CUST_01751,537.34,INR,UPI,ICICI,FAILED,NETWORK_TIMEOUT,0,2026-08-12 09:38:13.122833,True,RETRY,0.892,RECOVERABLE
TXN_98b0c1c7a30e,ORDER_0000229,CUST_00182,3245.2,INR,CARD,AXIS,SUCCESS,,0,2026-08-09 15:42:36.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_3423bbf5d9fe,ORDER_0000230,CUST_00503,27857.12,INR,CARD,AXIS,SUCCESS,,0,2026-08-17 14:13:38.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_90d41a3dc316,ORDER_0000231,CUST_00249,828.96,INR,CARD,AXIS,SUCCESS,,0,2026-06-20 21:59:43.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_540962d18c93,ORDER_0000232,CUST_01648,993.3,INR,CARD,AXIS,SUCCESS,,0,2026-06-14 07:03:34.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_b8e406094caf,ORDER_0000233,CUST_00118,219.07,INR,UPI,HDFC,SUCCESS,,0,2026-07-13 23:43:21.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_dcf252db2ef4,ORDER_0000234,CUST_01103,2796.79,INR,WALLET,ICICI,FAILED,NETWORK_TIMEOUT,0,2026-07-12 03:26:09.122833,True,RETRY,0.918,RECOVERABLE
TXN_17e59a7ea384,ORDER_0000235,CUST_01863,572.47,INR,WALLET,SBI,SUCCESS,,0,2026-07-05 05:42:57.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_3c9b9a96cd86,ORDER_0000236,CUST_00115,483.47,INR,WALLET,HDFC,SUCCESS,,0,2026-07-02 03:24:42.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_8f534226e99f,ORDER_0000237,CUST_01807,94869.89,INR,NETBANKING,KOTAK,SUCCESS,,0,2026-07-13 04:32:53.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_09a02a772379,ORDER_0000238,CUST_01354,322.27,INR,UPI,HDFC,SUCCESS,,0,2026-06-07 15:50:16.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_8b711cef60d9,ORDER_0000239,CUST_01204,3894.76,INR,WALLET,SBI,SUCCESS,,0,2026-08-29 19:16:52.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_5e719fc6a703,ORDER_0000240,CUST_00423,4878.17,INR,CARD,SBI,SUCCESS,,0,2026-07-07 21:34:13.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_128531884d9f,ORDER_0000241,CUST_00533,70205.28,INR,CARD,KOTAK,SUCCESS,,0,2026-07-26 04:04:40.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_3ae94c754a5f,ORDER_0000242,CUST_01259,2172.77,INR,UPI,ICICI,SUCCESS,,0,2026-08-13 17:31:18.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_41a7f3449c8f,ORDER_0000243,CUST_01065,43443.31,INR,UPI,HDFC,FAILED,INSUFFICIENT_FUNDS,0,2026-06-29 09:22:03.122833,True,PAYMENT_LINK,0.491,RECOVERABLE
TXN_c39f867109ce,ORDER_0000244,CUST_00237,289.03,INR,UPI,HDFC,SUCCESS,,0,2026-08-02 17:20:33.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_0141dfe0d0dc,ORDER_0000245,CUST_00861,62790.53,INR,CARD,ICICI,SUCCESS,,0,2026-08-20 23:03:57.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_2b46554cce2e,ORDER_0000246,CUST_01361,271.39,INR,UPI,SBI,SUCCESS,,0,2026-07-25 15:59:10.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_c8797b7ac169,ORDER_0000247,CUST_00066,657.11,INR,CARD,HDFC,SUCCESS,,0,2026-07-24 09:38:38.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_8eb989bd6b0b,ORDER_0000248,CUST_00112,27253.61,INR,CARD,KOTAK,SUCCESS,,0,2026-08-10 16:31:12.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_a80e3afa9c58,ORDER_0000249,CUST_00825,86809.45,INR,WALLET,HDFC,SUCCESS,,0,2026-07-06 07:43:28.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_e070eef568c5,ORDER_0000250,CUST_01632,5036.34,INR,UPI,SBI,SUCCESS,,0,2026-06-09 04:08:13.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_3066e6714cb6,ORDER_0000251,CUST_00937,534.54,INR,UPI,AXIS,SUCCESS,,0,2026-06-18 19:21:06.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_ea28ff330161,ORDER_0000252,CUST_00197,639.24,INR,UPI,HDFC,SUCCESS,,0,2026-07-27 13:38:51.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_ffc8220f347e,ORDER_0000253,CUST_00247,9752.27,INR,CARD,SBI,FAILED,INSUFFICIENT_FUNDS,0,2026-07-20 15:51:31.122833,False,DO_NOT_CONTACT,0.438,NON_RECOVERABLE
TXN_79198a0663e6,ORDER_0000254,CUST_01976,716.22,INR,UPI,HDFC,FAILED,BANK_DECLINED,0,2026-07-15 02:23:03.122833,True,PAYMENT_LINK,0.617,RECOVERABLE
TXN_59a7e7f69b23,ORDER_0000255,CUST_01212,4457.35,INR,WALLET,AXIS,SUCCESS,,0,2026-07-31 13:17:09.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_bbd592e7eb42,ORDER_0000256,CUST_01235,344.34,INR,WALLET,KOTAK,SUCCESS,,0,2026-07-30 02:05:14.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_499eebc66581,ORDER_0000257,CUST_00854,8912.4,INR,NETBANKING,AXIS,SUCCESS,,0,2026-07-21 12:20:42.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_a4267e95ac30,ORDER_0000258,CUST_01136,736.98,INR,UPI,ICICI,SUCCESS,,0,2026-07-01 08:56:31.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_dd16cc8312b8,ORDER_0000259,CUST_01358,737.43,INR,CARD,HDFC,SUCCESS,,0,2026-07-24 09:39:47.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_a12be82d7b0e,ORDER_0000260,CUST_00374,1351.82,INR,CARD,SBI,SUCCESS,,0,2026-06-15 12:12:37.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_998ac97feb64,ORDER_0000261,CUST_01492,343.39,INR,NETBANKING,SBI,SUCCESS,,0,2026-08-21 13:02:58.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_fc46ff3f31b7,ORDER_0000262,CUST_00040,68378.1,INR,CARD,ICICI,SUCCESS,,0,2026-07-31 08:29:19.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_85d50327e410,ORDER_0000263,CUST_00400,95178.5,INR,UPI,SBI,SUCCESS,,0,2026-06-28 05:37:05.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_0d2f4d11a7bc,ORDER_0000264,CUST_01844,4675.09,INR,NETBANKING,HDFC,SUCCESS,,0,2026-06-08 03:47:53.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_dfe556e13909,ORDER_0000265,CUST_01134,41993.48,INR,WALLET,KOTAK,FAILED,UPI_TIMEOUT,0,2026-06-29 18:05:21.122833,True,RETRY,0.805,RECOVERABLE
TXN_1e85152f8c9c,ORDER_0000266,CUST_00379,58364.98,INR,WALLET,KOTAK,SUCCESS,,0,2026-06-12 22:23:39.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_51aa9b229d87,ORDER_0000267,CUST_00483,7193.04,INR,WALLET,AXIS,SUCCESS,,0,2026-08-26 01:40:18.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_d1fa61f7ff1e,ORDER_0000268,CUST_00081,6439.08,INR,NETBANKING,AXIS,SUCCESS,,0,2026-06-24 00:29:27.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_329368b182a6,ORDER_0000269,CUST_01480,2835.27,INR,UPI,SBI,SUCCESS,,0,2026-06-17 17:02:08.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_8737097902d0,ORDER_0000270,CUST_01514,501.45,INR,NETBANKING,HDFC,SUCCESS,,0,2026-08-29 04:34:07.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_e8e0fb3c83d3,ORDER_0000271,CUST_00263,531.11,INR,UPI,HDFC,SUCCESS,,0,2026-06-20 22:26:24.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_29584bce5821,ORDER_0000272,CUST_00011,9490.2,INR,WALLET,SBI,SUCCESS,,0,2026-06-04 15:24:30.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_ab3d868e5016,ORDER_0000273,CUST_01474,83574.93,INR,NETBANKING,AXIS,SUCCESS,,0,2026-07-31 14:41:34.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_1246e68e2848,ORDER_0000274,CUST_01401,2291.7,INR,UPI,AXIS,SUCCESS,,0,2026-08-29 20:47:37.122833,False,NONE,0.0,NO_RECOVERY_NEEDED
TXN_cd6e93d5e8e9,ORDER_0000275,CUST_01202,680.61,INR,CARD,ICICI,FAILED,BANK_DECLINED,0,2026-08-12 03:50:56.122833,True,PAYMENT_LINK,0.601,RECOVERABLE
